PostalCode,FSA,Latitude,Longitude,Place Name,FSA1,FSA-Province,AreaType
K1C3R1,K1C,45.457523,-75.503516,Ottawa,K,35,Urban
K1C3R2,K1C,45.457524,-75.503516,Ottawa,K,35,Urban
K1C3R3,K1C,45.4836,-75.533664,Ottawa,K,35,Urban
K1C3R4,K1C,45.47785751,-75.52846578,ORL�ANS,K,35,Urban
K1C3R5,K1C,45.4798244,-75.52585374,ORL�ANS,K,35,Urban
K1C3R6,K1C,45.48136709,-75.52414423,ORL�ANS,K,35,Urban
K1C3R7,K1C,45.480467,-75.523716,Ottawa,K,35,Urban
K1C3R8,K1C,45.484675,-75.52438,Ottawa,K,35,Urban
K1C3R9,K1C,45.484676,-75.52438,Ottawa,K,35,Urban
K1C3S1,K1C,45.484677,-75.52438,Ottawa,K,35,Urban
K1C3S2,K1C,45.484678,-75.52438,Ottawa,K,35,Urban
K1C3S3,K1C,45.484679,-75.52438,Ottawa,K,35,Urban
K1C3S4,K1C,45.48468,-75.52438,Ottawa,K,35,Urban
K1C3S5,K1C,45.484681,-75.52438,Ottawa,K,35,Urban
K1C3S6,K1C,45.480468,-75.523716,Ottawa,K,35,Urban
K1C3S7,K1C,45.484682,-75.52438,Ottawa,K,35,Urban
K1C3S8,K1C,45.484683,-75.52438,Ottawa,K,35,Urban
K1C3S9,K1C,45.484684,-75.52438,Ottawa,K,35,Urban
K1C3T1,K1C,45.460041,-75.522552,Ottawa,K,35,Urban
K1C3T2,K1C,45.452798,-75.515899,Ottawa,K,35,Urban
K1C3T3,K1C,45.452799,-75.515899,Ottawa,K,35,Urban
K1C3T4,K1C,45.4528,-75.515899,Ottawa,K,35,Urban
K1C3T5,K1C,45.45345,-75.514698,Orleans,K,35,Urban
K1C3T6,K1C,45.452801,-75.515899,Ottawa,K,35,Urban
K1C3T7,K1C,45.452253,-75.515627,Orleans,K,35,Urban
K1C3T8,K1C,45.465762,-75.522527,Ottawa,K,35,Urban
K1C3T9,K1C,45.460042,-75.522552,Ottawa,K,35,Urban
K1C3V1,K1C,45.456711,-75.519345,Orleans,K,35,Urban
K1C3V2,K1C,45.457096,-75.519056,Orleans,K,35,Urban
K1C3V3,K1C,45.457032,-75.51929,Orleans,K,35,Urban
K1C3V4,K1C,45.454726,-75.546219,Ottawa,K,35,Urban
K1C3V5,K1C,45.446479,-75.538442,Ottawa,K,35,Urban
K1C3V6,K1C,45.454727,-75.546219,Ottawa,K,35,Urban
K1C3V7,K1C,45.465763,-75.522527,Ottawa,K,35,Urban
K1C3V8,K1C,45.469688,-75.525938,Ottawa,K,35,Urban
K1C3V9,K1C,45.461076,-75.561084,Orleans,K,35,Urban
K1C3W1,K1C,45.48534,-75.541958,Ottawa,K,35,Urban
K1C3W2,K1C,45.485341,-75.541958,Ottawa,K,35,Urban
K1C3W3,K1C,45.485342,-75.541958,Ottawa,K,35,Urban
K1C3W4,K1C,45.454728,-75.546219,Ottawa,K,35,Urban
K1C3W5,K1C,45.465764,-75.522527,Ottawa,K,35,Urban
K1C3W6,K1C,45.46758084,-75.52420576,ORL�ANS,K,35,Urban
K1C3W7,K1C,45.46793236,-75.52336541,ORL�ANS,K,35,Urban
K1C3W8,K1C,45.469689,-75.525938,Ottawa,K,35,Urban
K1C3W9,K1C,45.46969,-75.525938,Ottawa,K,35,Urban
K1C3X1,K1C,45.465765,-75.522527,Ottawa,K,35,Urban
K1C3X2,K1C,45.465766,-75.522527,Ottawa,K,35,Urban
K1C3X3,K1C,45.465767,-75.522527,Ottawa,K,35,Urban
K1C3X5,K1C,45.465768,-75.522527,Ottawa,K,35,Urban
K1C3X6,K1C,45.465769,-75.522527,Ottawa,K,35,Urban
K1C3X7,K1C,45.46577,-75.522527,Ottawa,K,35,Urban
K1C3X8,K1C,45.465771,-75.522527,Ottawa,K,35,Urban
K1C3X9,K1C,45.468117,-75.515217,Ottawa,K,35,Urban
K1C3Y1,K1C,45.468118,-75.515217,Ottawa,K,35,Urban
K1C3Y2,K1C,45.452802,-75.515899,Ottawa,K,35,Urban
K1C3Y3,K1C,45.465772,-75.522527,Ottawa,K,35,Urban
K1C3Y4,K1C,45.459608,-75.521687,Orleans,K,35,Urban
K1C3Y5,K1C,45.465773,-75.522527,Ottawa,K,35,Urban
K1C3Y6,K1C,45.46635,-75.515955,Ottawa,K,35,Urban
K1C3Y7,K1C,45.466351,-75.515955,Ottawa,K,35,Urban
K1C3Y8,K1C,45.460043,-75.522552,Ottawa,K,35,Urban
K1C3Y9,K1C,45.460044,-75.522552,Ottawa,K,35,Urban
K1C3Z1,K1C,45.458484,-75.521429,Orleans,K,35,Urban
K1C3Z2,K1C,45.458952,-75.520987,Orleans,K,35,Urban
K1C3Z3,K1C,45.45851,-75.519215,Orleans,K,35,Urban
K1C3Z4,K1C,45.458375,-75.519378,Orleans,K,35,Urban
K1C3Z5,K1C,45.466352,-75.515955,Ottawa,K,35,Urban
K1C3Z6,K1C,45.465774,-75.522527,Ottawa,K,35,Urban
K1C3Z7,K1C,45.466353,-75.515955,Ottawa,K,35,Urban
K1C3Z8,K1C,45.466354,-75.515955,Ottawa,K,35,Urban
K1C3Z9,K1C,45.466355,-75.515955,Ottawa,K,35,Urban
K1C4A1,K1C,45.466356,-75.515955,Ottawa,K,35,Urban
K1C4A2,K1C,45.454729,-75.546219,Ottawa,K,35,Urban
K1C4A3,K1C,45.459948,-75.544071,Ottawa,K,35,Urban
K1C4A4,K1C,45.468119,-75.515217,Ottawa,K,35,Urban
K1C4A5,K1C,45.46812,-75.515217,Ottawa,K,35,Urban
K1C4A6,K1C,45.468121,-75.515217,Ottawa,K,35,Urban
K1C4A7,K1C,45.466357,-75.515955,Ottawa,K,35,Urban
K1C4A8,K1C,45.466358,-75.515955,Ottawa,K,35,Urban
K1C4A9,K1C,45.468122,-75.515217,Ottawa,K,35,Urban
K1C4B1,K1C,45.468123,-75.515217,Ottawa,K,35,Urban
K1C4B2,K1C,45.468124,-75.515217,Ottawa,K,35,Urban
K1C4B3,K1C,45.466359,-75.515955,Ottawa,K,35,Urban
K1C4B4,K1C,45.46636,-75.515955,Ottawa,K,35,Urban
K1C4B5,K1C,45.468125,-75.515217,Ottawa,K,35,Urban
K1C4B6,K1C,45.466361,-75.515955,Ottawa,K,35,Urban
K1C4B7,K1C,45.468126,-75.515217,Ottawa,K,35,Urban
K1C4B8,K1C,45.466362,-75.515955,Ottawa,K,35,Urban
K1C4B9,K1C,45.468127,-75.515217,Ottawa,K,35,Urban
K1C4C1,K1C,45.468128,-75.515217,Ottawa,K,35,Urban
K1C4C2,K1C,45.466363,-75.515955,Ottawa,K,35,Urban
K1C4C3,K1C,45.468129,-75.515217,Ottawa,K,35,Urban
K1C4C4,K1C,45.466364,-75.515955,Ottawa,K,35,Urban
K1C4C5,K1C,45.448561,-75.544252,Ottawa,K,35,Urban
K1C4C6,K1C,45.448496,-75.544486,Ottawa,K,35,Urban
K1C4C7,K1C,45.45473,-75.546219,Ottawa,K,35,Urban
K1C4C8,K1C,45.465775,-75.522527,Ottawa,K,35,Urban
K1C4C9,K1C,45.466365,-75.515955,Ottawa,K,35,Urban
K1C4E1,K1C,45.454731,-75.546219,Ottawa,K,35,Urban
K1C4E2,K1C,45.454732,-75.546219,Ottawa,K,35,Urban
K1C4E3,K1C,45.454733,-75.546219,Ottawa,K,35,Urban
K1C4E4,K1C,45.454732,-75.516478,Orleans,K,35,Urban
K1C4E5,K1C,45.452803,-75.515899,Ottawa,K,35,Urban
K1C4E6,K1C,45.465776,-75.522527,Ottawa,K,35,Urban
K1C4E7,K1C,45.465777,-75.522527,Ottawa,K,35,Urban
K1C4E8,K1C,45.465778,-75.522527,Ottawa,K,35,Urban
K1C4E9,K1C,45.465779,-75.522527,Ottawa,K,35,Urban
K1C4G1,K1C,45.451405,-75.47325,Ottawa,K,35,Urban
K1C4G2,K1C,45.46578,-75.522527,Ottawa,K,35,Urban
K1C4G3,K1C,45.465781,-75.522527,Ottawa,K,35,Urban
K1C4G4,K1C,45.465782,-75.522527,Ottawa,K,35,Urban
K1C4G5,K1C,45.465783,-75.522527,Ottawa,K,35,Urban
K1C4G6,K1C,45.465784,-75.522527,Ottawa,K,35,Urban
K1C4G7,K1C,45.465785,-75.522527,Ottawa,K,35,Urban
K1C4G8,K1C,45.465786,-75.522527,Ottawa,K,35,Urban
K1C4G9,K1C,45.465787,-75.522527,Ottawa,K,35,Urban
K1C4H1,K1C,45.465788,-75.522527,Ottawa,K,35,Urban
K1C4H2,K1C,45.465789,-75.522527,Ottawa,K,35,Urban
K1C4H3,K1C,45.46579,-75.522527,Ottawa,K,35,Urban
K1C4H4,K1C,45.466366,-75.515955,Ottawa,K,35,Urban
K1C4H5,K1C,45.466367,-75.515955,Ottawa,K,35,Urban
K1C4H6,K1C,45.452804,-75.515899,Ottawa,K,35,Urban
K1C4H7,K1C,45.452805,-75.515899,Ottawa,K,35,Urban
K1C4H8,K1C,45.452806,-75.515899,Ottawa,K,35,Urban
K1C4H9,K1C,45.452807,-75.515899,Ottawa,K,35,Urban
K1C4J1,K1C,45.452808,-75.515899,Ottawa,K,35,Urban
K1C4J2,K1C,45.452809,-75.515899,Ottawa,K,35,Urban
K1C4J3,K1C,45.45281,-75.515899,Ottawa,K,35,Urban
K1C4J4,K1C,45.452811,-75.515899,Ottawa,K,35,Urban
K1C4J5,K1C,45.452812,-75.515899,Ottawa,K,35,Urban
K1C4J6,K1C,45.448048,-75.536648,Ottawa,K,35,Urban
K1C4J7,K1C,45.452813,-75.515899,Ottawa,K,35,Urban
K1C4J8,K1C,45.448049,-75.536648,Ottawa,K,35,Urban
K1C4J9,K1C,45.44648,-75.538442,Ottawa,K,35,Urban
K1C4K1,K1C,45.44805,-75.536648,Ottawa,K,35,Urban
K1C4K2,K1C,45.446481,-75.538442,Ottawa,K,35,Urban
K1C4K3,K1C,45.446482,-75.538442,Ottawa,K,35,Urban
K1C4K4,K1C,45.446483,-75.538442,Ottawa,K,35,Urban
K1C4K5,K1C,45.446484,-75.538442,Ottawa,K,35,Urban
K1C4K6,K1C,45.446485,-75.538442,Ottawa,K,35,Urban
K1C4K7,K1C,45.446486,-75.538442,Ottawa,K,35,Urban
K1C4K8,K1C,45.446487,-75.538442,Ottawa,K,35,Urban
K1C4K9,K1C,45.446488,-75.538442,Ottawa,K,35,Urban
K1C4L1,K1C,45.446489,-75.538442,Ottawa,K,35,Urban
K1C4L2,K1C,45.44649,-75.538442,Ottawa,K,35,Urban
K1C4L3,K1C,45.446491,-75.538442,Ottawa,K,35,Urban
K1C4L4,K1C,45.446492,-75.538442,Ottawa,K,35,Urban
K1C4L5,K1C,45.448051,-75.536648,Ottawa,K,35,Urban
K1C4L6,K1C,45.448052,-75.536648,Ottawa,K,35,Urban
K1C4L7,K1C,45.446493,-75.538442,Ottawa,K,35,Urban
K1C4L8,K1C,45.446494,-75.538442,Ottawa,K,35,Urban
K1C4L9,K1C,45.448053,-75.536648,Ottawa,K,35,Urban
K1C4M1,K1C,45.448054,-75.536648,Ottawa,K,35,Urban
K1C4M2,K1C,45.448055,-75.536648,Ottawa,K,35,Urban
K1C4M3,K1C,45.448056,-75.536648,Ottawa,K,35,Urban
K1C4M4,K1C,45.446495,-75.538442,Ottawa,K,35,Urban
K1C4M5,K1C,45.446496,-75.538442,Ottawa,K,35,Urban
K1C4M6,K1C,45.446497,-75.538442,Ottawa,K,35,Urban
K1C4M7,K1C,45.46783487,-75.52881962,ORL�ANS,K,35,Urban
K1C4M8,K1C,45.46244702,-75.54966317,ORL�ANS,K,35,Urban
K1C4M9,K1C,45.465791,-75.522527,Ottawa,K,35,Urban
K1C4N1,K1C,45.461077,-75.561084,Ottawa,K,35,Urban
K1C4N2,K1C,45.461078,-75.561084,Ottawa,K,35,Urban
K1C4N3,K1C,45.460588,-75.515435,Orleans,K,35,Urban
K1C4N4,K1C,45.48147253,-75.53239563,ORL�ANS,K,35,Urban
K1C4N5,K1C,45.47977084,-75.53085291,ORL�ANS,K,35,Urban
K1C4N6,K1C,45.4807561,-75.53174608,ORL�ANS,K,35,Urban
K1C4N7,K1C,45.48141164,-75.53234043,ORL�ANS,K,35,Urban
K1C4N8,K1C,45.48145936,-75.53237006,ORL�ANS,K,35,Urban
K1C4N9,K1C,45.48067785,-75.53167514,ORL�ANS,K,35,Urban
K1C4P1,K1C,45.48180701,-75.53268817,ORL�ANS,K,35,Urban
K1C4P2,K1C,45.48186844,-75.53273594,ORL�ANS,K,35,Urban
K1C4P3,K1C,45.48198515,-75.53282669,ORL�ANS,K,35,Urban
K1C4P4,K1C,45.48208343,-75.53290312,ORL�ANS,K,35,Urban
K1C4P5,K1C,45.48191758,-75.53277415,ORL�ANS,K,35,Urban
K1C4P6,K1C,45.48141159,-75.53227726,ORL�ANS,K,35,Urban
K1C4P7,K1C,45.48140086,-75.53225643,ORL�ANS,K,35,Urban
K1C4P8,K1C,45.48138916,-75.5322337,ORL�ANS,K,35,Urban
K1C4R1,K1C,45.464697,-75.54978,ORL�ANS,K,35,Urban
K1C4R2,K1C,45.4811981,-75.54211046,ORL�ANS,K,35,Urban
K1C4R3,K1C,45.48089174,-75.54162866,ORL�ANS,K,35,Urban
K1C4R4,K1C,45.48158355,-75.54264223,ORL�ANS,K,35,Urban
K1C4R5,K1C,45.48116,-75.543138,Orleans,K,35,Urban
K1C4R6,K1C,45.481161,-75.543138,Orleans,K,35,Urban
K1C4R7,K1C,45.48114605,-75.54226127,ORL�ANS,K,35,Urban
K1C4R8,K1C,45.48170779,-75.54270515,ORL�ANS,K,35,Urban
K1C4R9,K1C,45.481591,-75.541824,Orleans,K,35,Urban
K1C4S1,K1C,45.48183202,-75.54276807,ORL�ANS,K,35,Urban
K1C4S2,K1C,45.481162,-75.543138,Orleans,K,35,Urban
K1C4S3,K1C,45.481163,-75.543138,Orleans,K,35,Urban
K1C4S4,K1C,45.4818279,-75.54277581,ORL�ANS,K,35,Urban
K1C4S5,K1C,45.485343,-75.541958,Orleans,K,35,Urban
K1C4S6,K1C,45.485344,-75.541958,Orleans,K,35,Urban
K1C4S7,K1C,45.48154612,-75.54372554,ORL�ANS,K,35,Urban
K1C4S8,K1C,45.48158696,-75.54358875,ORL�ANS,K,35,Urban
K1C4S9,K1C,45.481311,-75.543048,Orleans,K,35,Urban
K1C4T1,K1C,45.481164,-75.543138,Orleans,K,35,Urban
K1C4T2,K1C,45.46855423,-75.52385415,ORL�ANS,K,35,Urban
K1C4T3,K1C,45.46837655,-75.52371451,ORL�ANS,K,35,Urban
K1C4T5,K1C,45.46781557,-75.5207834,ORL�ANS,K,35,Urban
K1C4T6,K1C,45.46688839,-75.52116749,ORL�ANS,K,35,Urban
K1C4T8,K1C,45.45907734,-75.5175752,ORL�ANS,K,35,Urban
K1C4T9,K1C,45.46009509,-75.51859744,ORL�ANS,K,35,Urban
K1C4V1,K1C,45.46003175,-75.51867681,ORL�ANS,K,35,Urban
K1C4V2,K1C,45.45977818,-75.51729238,ORL�ANS,K,35,Urban
K1C4V3,K1C,45.46008742,-75.51780593,ORL�ANS,K,35,Urban
K1C4V4,K1C,45.45962933,-75.51657986,ORL�ANS,K,35,Urban
K1C4V5,K1C,45.45923263,-75.51795782,ORL�ANS,K,35,Urban
K1C4V6,K1C,45.46034845,-75.51827998,ORL�ANS,K,35,Urban
K1C4V7,K1C,45.46012676,-75.51855776,ORL�ANS,K,35,Urban
K1C4V8,K1C,45.4604774,-75.51984818,ORL�ANS,K,35,Urban
K1C4V9,K1C,45.46031547,-75.52025603,ORL�ANS,K,35,Urban
K1C4W1,K1C,45.462638,-75.517889,ORL�ANS,K,35,Urban
K1C4W2,K1C,45.45886336,-75.52490667,ORL�ANS,K,35,Urban
K1C4W3,K1C,45.45964648,-75.52184213,ORL�ANS,K,35,Urban
K1C4W5,K1C,45.459609,-75.521687,ORL�ANS,K,35,Urban
K1C4W8,K1C,45.457761,-75.520801,Orleans,K,35,Urban
K1C4W9,K1C,45.458376,-75.519378,Orleans,K,35,Urban
K1C4X1,K1C,45.45880571,-75.52162931,ORL�ANS,K,35,Urban
K1C4X2,K1C,45.4583218,-75.51909498,ORL�ANS,K,35,Urban
K1C4X3,K1C,45.45816897,-75.52094236,ORL�ANS,K,35,Urban
K1C4X4,K1C,45.45823947,-75.52076738,ORL�ANS,K,35,Urban
K1C4X5,K1C,45.45726056,-75.51901517,ORL�ANS,K,35,Urban
K1C4X6,K1C,45.45728949,-75.51892558,ORL�ANS,K,35,Urban
K1C4X7,K1C,45.457446,-75.516675,ORL�ANS,K,35,Urban
K1C4X8,K1C,45.457128,-75.517823,ORL�ANS,K,35,Urban
K1C4X9,K1C,45.457293,-75.517915,Orleans,K,35,Urban
K1C4Y1,K1C,45.45743413,-75.51847762,ORL�ANS,K,35,Urban
K1C4Y2,K1C,45.45792164,-75.51816887,ORL�ANS,K,35,Urban
K1C4Y3,K1C,45.4579209,-75.5181638,ORL�ANS,K,35,Urban
K1C4Y4,K1C,45.457097,-75.519056,Orleans,K,35,Urban
K1C4Y5,K1C,45.456981,-75.51912743,ORL�ANS,K,35,Urban
K1C4Y6,K1C,45.45723163,-75.51910476,ORL�ANS,K,35,Urban
K1C4Y7,K1C,45.46336543,-75.52550258,ORL�ANS,K,35,Urban
K1C4Y8,K1C,45.46287835,-75.52604943,ORL�ANS,K,35,Urban
K1C4Y9,K1C,45.462678,-75.525761,ORL�ANS,K,35,Urban
K1C4Z1,K1C,45.46261457,-75.52540901,ORL�ANS,K,35,Urban
K1C4Z2,K1C,45.46255159,-75.52562308,ORL�ANS,K,35,Urban
K1C4Z3,K1C,45.46319389,-75.52622856,ORL�ANS,K,35,Urban
K1C4Z4,K1C,45.46383329,-75.524194,ORL�ANS,K,35,Urban
K1C4Z5,K1C,45.46388614,-75.52419701,ORL�ANS,K,35,Urban
K1C4Z6,K1C,45.46233173,-75.52288901,ORL�ANS,K,35,Urban
K1C4Z7,K1C,45.463208,-75.52584,ORL�ANS,K,35,Urban
K1C4Z8,K1C,45.46306092,-75.52689689,ORL�ANS,K,35,Urban
K1C4Z9,K1C,45.46322133,-75.52624413,ORL�ANS,K,35,Urban
K1C5A1,K1C,45.46872854,-75.51714003,ORL�ANS,K,35,Urban
K1C5A2,K1C,45.46736816,-75.51750972,ORL�ANS,K,35,Urban
K1C5A3,K1C,45.46748023,-75.51713491,ORL�ANS,K,35,Urban
K1C5A4,K1C,45.46769499,-75.5177683,ORL�ANS,K,35,Urban
K1C5A5,K1C,45.46777041,-75.51782798,ORL�ANS,K,35,Urban
K1C5A6,K1C,45.46802182,-75.51802689,ORL�ANS,K,35,Urban
K1C5A7,K1C,45.46533159,-75.515764,ORL�ANS,K,35,Urban
K1C5A8,K1C,45.46531832,-75.51572626,ORL�ANS,K,35,Urban
K1C5A9,K1C,45.466014,-75.515836,Orleans,K,35,Urban
K1C5B1,K1C,45.46225029,-75.51309501,ORL�ANS,K,35,Urban
K1C5B2,K1C,45.46176738,-75.51285026,ORL�ANS,K,35,Urban
K1C5B3,K1C,45.46037932,-75.50905474,ORL�ANS,K,35,Urban
K1C5B4,K1C,45.46182815,-75.51162637,ORL�ANS,K,35,Urban
K1C5B5,K1C,45.46216412,-75.51320611,ORL�ANS,K,35,Urban
K1C5B6,K1C,45.46218874,-75.51317437,ORL�ANS,K,35,Urban
K1C5B7,K1C,45.46721207,-75.51523295,ORL�ANS,K,35,Urban
K1C5B8,K1C,45.46628212,-75.51759514,ORL�ANS,K,35,Urban
K1C5B9,K1C,45.46775367,-75.51598225,ORL�ANS,K,35,Urban
K1C5C1,K1C,45.46711843,-75.5154233,ORL�ANS,K,35,Urban
K1C5C2,K1C,45.466642,-75.516913,Orleans,K,35,Urban
K1C5C3,K1C,45.46587112,-75.51739738,ORL�ANS,K,35,Urban
K1C5C4,K1C,45.46592737,-75.51655929,ORL�ANS,K,35,Urban
K1C5C5,K1C,45.46601326,-75.51621611,ORL�ANS,K,35,Urban
K1C5C6,K1C,45.46669596,-75.51517357,ORL�ANS,K,35,Urban
K1C5C7,K1C,45.46555845,-75.51339088,ORL�ANS,K,35,Urban
K1C5C8,K1C,45.464682,-75.514492,ORL�ANS,K,35,Urban
K1C5C9,K1C,45.46506545,-75.51406678,ORL�ANS,K,35,Urban
K1C5E1,K1C,45.46257477,-75.51212278,ORL�ANS,K,35,Urban
K1C5E2,K1C,45.46209025,-75.51330133,ORL�ANS,K,35,Urban
K1C5E3,K1C,45.4621518,-75.51322198,ORL�ANS,K,35,Urban
K1C5E4,K1C,45.45345519,-75.51483178,ORL�ANS,K,35,Urban
K1C5E5,K1C,45.45449053,-75.51586544,ORL�ANS,K,35,Urban
K1C5E6,K1C,45.45553083,-75.51809965,ORL�ANS,K,35,Urban
K1C5E7,K1C,45.45548486,-75.51897773,ORL�ANS,K,35,Urban
K1C5E9,K1C,45.45451124,-75.51851106,ORL�ANS,K,35,Urban
K1C5G1,K1C,45.45457397,-75.51828614,ORL�ANS,K,35,Urban
K1C5G2,K1C,45.45486444,-75.51867531,ORL�ANS,K,35,Urban
K1C5G3,K1C,45.45338,-75.51900071,ORL�ANS,K,35,Urban
K1C5G4,K1C,45.45478017,-75.51892523,ORL�ANS,K,35,Urban
K1C5G5,K1C,45.45476331,-75.51897522,ORL�ANS,K,35,Urban
K1C5G6,K1C,45.45254944,-75.51597341,ORL�ANS,K,35,Urban
K1C5G7,K1C,45.45344359,-75.51646511,ORL�ANS,K,35,Urban
K1C5G8,K1C,45.45341431,-75.51655943,ORL�ANS,K,35,Urban
K1C5G9,K1C,45.45249968,-75.5156934,ORL�ANS,K,35,Urban
K1C5H1,K1C,45.452109,-75.516118,Orleans,K,35,Urban
K1C5H3,K1C,45.45405131,-75.51718459,ORL�ANS,K,35,Urban
K1C5H4,K1C,45.45420474,-75.51680866,ORL�ANS,K,35,Urban
K1C5H5,K1C,45.45353142,-75.51618213,ORL�ANS,K,35,Urban
K1C5H6,K1C,45.45393802,-75.51504392,ORL�ANS,K,35,Urban
K1C5H7,K1C,45.45439523,-75.51627389,ORL�ANS,K,35,Urban
K1C5H8,K1C,45.45443229,-75.51611505,ORL�ANS,K,35,Urban
K1C5H9,K1C,45.45654745,-75.51658655,ORL�ANS,K,35,Urban
K1C5J1,K1C,45.45555761,-75.51635039,ORL�ANS,K,35,Urban
K1C5J2,K1C,45.45628271,-75.51789403,ORL�ANS,K,35,Urban
K1C5J3,K1C,45.4575864,-75.51530323,ORL�ANS,K,35,Urban
K1C5J4,K1C,45.45673452,-75.51660058,ORL�ANS,K,35,Urban
K1C5J6,K1C,45.45662178,-75.51770767,ORL�ANS,K,35,Urban
K1C5J7,K1C,45.45666081,-75.51756929,ORL�ANS,K,35,Urban
K1C5J9,K1C,45.4562787,-75.51896584,ORL�ANS,K,35,Urban
K1C5K1,K1C,45.45616711,-75.51938048,ORL�ANS,K,35,Urban
K1C5K2,K1C,45.45660226,-75.51777686,ORL�ANS,K,35,Urban
K1C5K3,K1C,45.47814946,-75.52569683,ORL�ANS,K,35,Urban
K1C5K4,K1C,45.47817932,-75.52631272,ORL�ANS,K,35,Urban
K1C5K5,K1C,45.47826803,-75.52493117,ORL�ANS,K,35,Urban
K1C5K6,K1C,45.47890906,-75.52513152,ORL�ANS,K,35,Urban
K1C5K7,K1C,45.479188,-75.525201,Orleans,K,35,Urban
K1C5K8,K1C,45.47992687,-75.52557051,ORL�ANS,K,35,Urban
K1C5L1,K1C,45.47885319,-75.52333909,ORL�ANS,K,35,Urban
K1C5L2,K1C,45.47911991,-75.52380613,ORL�ANS,K,35,Urban
K1C5L3,K1C,45.47870501,-75.52307962,ORL�ANS,K,35,Urban
K1C5L4,K1C,45.47899366,-75.5229622,ORL�ANS,K,35,Urban
K1C5L5,K1C,45.479745,-75.522204,Orleans,K,35,Urban
K1C5L6,K1C,45.479746,-75.522204,Orleans,K,35,Urban
K1C5L7,K1C,45.48114918,-75.52250178,ORL�ANS,K,35,Urban
K1C5L8,K1C,45.48100251,-75.52208784,ORL�ANS,K,35,Urban
K1C5L9,K1C,45.48100248,-75.52193118,ORL�ANS,K,35,Urban
K1C5M1,K1C,45.48707717,-75.52279917,ORL�ANS,K,35,Urban
K1C5M2,K1C,45.48697518,-75.52416104,ORL�ANS,K,35,Urban
K1C5M3,K1C,45.48760038,-75.52307323,ORL�ANS,K,35,Urban
K1C5M4,K1C,45.48730325,-75.52407906,ORL�ANS,K,35,Urban
K1C5M5,K1C,45.48710105,-75.5247443,ORL�ANS,K,35,Urban
K1C5M6,K1C,45.48686313,-75.52268706,ORL�ANS,K,35,Urban
K1C5M7,K1C,45.45866937,-75.5479038,ORL�ANS,K,35,Urban
K1C5M8,K1C,45.45981228,-75.54876408,ORL�ANS,K,35,Urban
K1C5M9,K1C,45.45874683,-75.54736919,ORL�ANS,K,35,Urban
K1C5N1,K1C,45.45839547,-75.54659582,ORL�ANS,K,35,Urban
K1C5N2,K1C,45.45780986,-75.54530686,ORL�ANS,K,35,Urban
K1C5N3,K1C,45.458763,-75.54189,ORL�ANS,K,35,Urban
K1C5N4,K1C,45.457404,-75.544299,Orleans,K,35,Urban
K1C5N5,K1C,45.457405,-75.544299,Orleans,K,35,Urban
K1C5N6,K1C,45.457343,-75.544536,Orleans,K,35,Urban
K1C5N7,K1C,45.457406,-75.544299,Orleans,K,35,Urban
K1C5N8,K1C,45.457407,-75.544299,Orleans,K,35,Urban
K1C5N9,K1C,45.457344,-75.544536,Orleans,K,35,Urban
K1C5P1,K1C,45.455753,-75.54367,Orleans,K,35,Urban
K1C5P2,K1C,45.455754,-75.54367,Orleans,K,35,Urban
K1C5P3,K1C,45.455739,-75.543921,ORL�ANS,K,35,Urban
K1C5P4,K1C,45.45687289,-75.54324454,ORL�ANS,K,35,Urban
K1C5P5,K1C,45.45619182,-75.5419712,ORL�ANS,K,35,Urban
K1C5P6,K1C,45.455755,-75.54367,Orleans,K,35,Urban
K1C5P7,K1C,45.45450083,-75.54289735,ORL�ANS,K,35,Urban
K1C5P8,K1C,45.45423836,-75.5431648,ORL�ANS,K,35,Urban
K1C5P9,K1C,45.45311139,-75.54362832,ORL�ANS,K,35,Urban
K1C5R1,K1C,45.453084,-75.54360031,ORL�ANS,K,35,Urban
K1C5R2,K1C,45.45261485,-75.54557907,ORL�ANS,K,35,Urban
K1C5R3,K1C,45.45265651,-75.54546319,ORL�ANS,K,35,Urban
K1C5R4,K1C,45.45396085,-75.54141485,ORL�ANS,K,35,Urban
K1C5R5,K1C,45.45562613,-75.54184699,ORL�ANS,K,35,Urban
K1C5R6,K1C,45.45148727,-75.54269088,ORL�ANS,K,35,Urban
K1C5R7,K1C,45.45140541,-75.54276634,ORL�ANS,K,35,Urban
K1C5R8,K1C,45.45190892,-75.53859902,ORL�ANS,K,35,Urban
K1C5R9,K1C,45.45167405,-75.54387206,ORL�ANS,K,35,Urban
K1C5S1,K1C,45.45082258,-75.54332649,ORL�ANS,K,35,Urban
K1C5S2,K1C,45.45085131,-75.54341087,ORL�ANS,K,35,Urban
K1C5S3,K1C,45.45029516,-75.54327937,ORL�ANS,K,35,Urban
K1C5S4,K1C,45.45012414,-75.54327773,ORL�ANS,K,35,Urban
K1C5S6,K1C,45.44912165,-75.54459268,ORL�ANS,K,35,Urban
K1C5S7,K1C,45.45011066,-75.54332617,ORL�ANS,K,35,Urban
K1C5S9,K1C,45.44901418,-75.5446036,ORL�ANS,K,35,Urban
K1C5T1,K1C,45.44906792,-75.54459814,ORL�ANS,K,35,Urban
K1C5T2,K1C,45.45002304,-75.54364102,ORL�ANS,K,35,Urban
K1C5T3,K1C,45.44989497,-75.54410119,ORL�ANS,K,35,Urban
K1C5T4,K1C,45.44756232,-75.5425999,ORL�ANS,K,35,Urban
